Title_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Tritium Monitor","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6c2a203279a26b7d9c314573a42b5216715cf6e6eacf78e2daa865eec54a064f","4-415995974bd85f6abe558b51d659e00871430bab15809dcf52dbfc8ba4fef0cd","0-26dbd0c38594ade9ec951b760f2ea9009d0b2de6c84735c4d53d83301c43d449","root.record.ProjectList.Project"
"Radiological Detection System","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6c2a203279a26b7d9c314573a42b5216715cf6e6eacf78e2daa865eec54a064f","5-7ebadfdcb052d0916ae94ad1a3a782423821569c5e142598b8ffc6cb54784db7","0-26dbd0c38594ade9ec951b760f2ea9009d0b2de6c84735c4d53d83301c43d449","root.record.ProjectList.Project"
"Primary Dosimetry","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6c2a203279a26b7d9c314573a42b5216715cf6e6eacf78e2daa865eec54a064f","6-1c754ba159ad8fe77d0c52f2dd4e8d7e54aea8df023ba79e6756ec7e94d4e8e2","0-26dbd0c38594ade9ec951b760f2ea9009d0b2de6c84735c4d53d83301c43d449","root.record.ProjectList.Project"
"Secondary Dosimetry","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6c2a203279a26b7d9c314573a42b5216715cf6e6eacf78e2daa865eec54a064f","7-8fb9c9678d16f68f012cece4d69df346ba1bcbdbf36bfc44dda51c247b834462","0-26dbd0c38594ade9ec951b760f2ea9009d0b2de6c84735c4d53d83301c43d449","root.record.ProjectList.Project"
"Air Particle Detector","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6c2a203279a26b7d9c314573a42b5216715cf6e6eacf78e2daa865eec54a064f","8-714008678ec31ccb91d3994be29c3c5e488ef77f7c7173608791aa716eaa49db","0-26dbd0c38594ade9ec951b760f2ea9009d0b2de6c84735c4d53d83301c43d449","root.record.ProjectList.Project"
"Proj 1704.L24","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","c3448e825aa39fe463137b20fafa23a3917acc287b644d112e1cd357f942b2fc","0-ddea2b9529bc56802c2e47246c9c871021a7b26815de9678b4fd893b33f97848","0-431142d62e7f9779e5b6c73565fb39fc59dd26fc99cb327b4d177a84cf292aa5","root.record.ProjectList.Project"
"Proj 0223","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","24109070a01c888e12a05b03af99ed6a3db0b39e80f4e5436a8d8f4ce05cb6ae","0-d2861b1c5ae7570b44d9de76b6cfbccbca19e58bc747bd063f922cea02555c35","0-d4813a3380ce293dd0a519626f8bcd52ae9c0cd65561967cd3443cbd537e646e","root.record.ProjectList.Project"
"STEALTH","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","24109070a01c888e12a05b03af99ed6a3db0b39e80f4e5436a8d8f4ce05cb6ae","0-1292feed2be2bd4ad9f21197efa4a82087d4593defda11ae2e64e014f61850e1","1-d38303ac4090f3b270d1f8bfad607cca0d1c1d697be295f7919c0563db8865c2","root.record.ProjectList.Project"
"Proj 2096","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","24109070a01c888e12a05b03af99ed6a3db0b39e80f4e5436a8d8f4ce05cb6ae","0-d7ac45f56baae68fb0d9b9dc588f01ec123ec0973def43138b756f91714399d5","2-17634b7985e690e652a8c908eda46def9d103c8dbc0f253badf892c1e7212b22","root.record.ProjectList.Project"
"Proj 9999","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","24109070a01c888e12a05b03af99ed6a3db0b39e80f4e5436a8d8f4ce05cb6ae","0-57e64ce6809a80006e299823b67c35c50a31f094d7932028a4e9e16b080f34c7","3-0b051c011a36e544f7e6bef181f812a8be88d2e4d1077083988ba46f2162b848","root.record.ProjectList.Project"
"Proj 0770","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","0a34864f68a57905b7360c02e76284a743cfae431d8fa3fe6b03689ccff1cd34","0-50100b9df2fdecf1462bf56cc4f53a13f571800b78994cc52a603a3ccb22f677","0-d7da4d222f49fd1ed8ae91f642f31d143ffb0be450b2598259c7cc4a11603c30","root.record.ProjectList.Project"
"Proj 1739","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","0a34864f68a57905b7360c02e76284a743cfae431d8fa3fe6b03689ccff1cd34","0-37fbaa1fbd5b3ac7387fd83794b501ea48a7d6f5da31e210d8a1256d441a17ba","1-bc4543f0a1055e2095b0d538025b11ced1e97043a782dac0a7d04bc694ceb33c","root.record.ProjectList.Project"
"Proj 2196","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","22ba0f0044fbf7d768514c6453d1bc0df6b815128c56b2db869379fefd496f82","0-bfc7f1775ad7d01ec6c1e95361b01c482b22b3e170c92cfb0e84a268bddef8c5","0-40e4a8262714b8dc5318b303690e34a8b6c0e625e6eb7cb22a73159e13993387","root.record.ProjectList.Project"
"Proj 3161","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","22ba0f0044fbf7d768514c6453d1bc0df6b815128c56b2db869379fefd496f82","0-41d3f5cf13454219837c8d20e34132fe987cd7ec3aa08e847ab92e40897efa7b","1-fb1824420c4456a3328ff08951fb82b92d9f05b1f03c9c0a551beeb9b9420318","root.record.ProjectList.Project"
"Proj 3376","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","22ba0f0044fbf7d768514c6453d1bc0df6b815128c56b2db869379fefd496f82","0-1902dca85aca11bbaf695d8fbda7207ece5c166a396398d9cba8c335b9b4646f","2-9addfa97d07c2d9471f7cb5a971d39b8a21f52873d6050acc328907583296639","root.record.ProjectList.Project"
"Proj 0409","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","c800e3bbda452bb828e7ffdae2c2feb241150e7750822c3837abdcfc79b5c0c3","0-2c74caca7d2e444338fabeae654cdbdc63e268d6905d375597828b1c4f02e68d","0-5c1a53013f7ba74a92c599402f8aa74db862dd52f13e47c3816e3eab3c73f11d","root.record.ProjectList.Project"
"Proj 3377","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","c800e3bbda452bb828e7ffdae2c2feb241150e7750822c3837abdcfc79b5c0c3","0-1f64171e49480ed9ea80568eb4a112caed2475879efa66cbbd740b8ea4a080cf","1-784b147ddadcfa636b315bbfbf6d22131f24679a578e7d0e959807c9ec628b42","root.record.ProjectList.Project"
"Proj 3389","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","c800e3bbda452bb828e7ffdae2c2feb241150e7750822c3837abdcfc79b5c0c3","0-0cf6a04604e2446f25c1735d4f287426633319b1e45cb3fe9d8a37466233040d","2-dd7e1c5e752cc273bb33d5f0f6c7debefade42f5333bda14907368b81ac889b4","root.record.ProjectList.Project"
"Proj 3050","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","e5f8333e424678e3b94e8c52d1c6f3280fa235ef6bd5a058e33df1db9861ac03","0-ccc66af067f4961f066cd87dd86d1c79676e5a3dd1fbf75164d0d28f0360807d","0-815620b65cef31b5bae209b7ffcac5121869e7a7c01a082a25c897e50a2c1cab","root.record.ProjectList.Project"
"Proj 2471","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","e507c5e4f024e8824a95bc3d31588d220d4d6bf37e2e764f72db0038fa43aff4","0-096d15d41cf2682915b9bd181fb08f0e446e7efbd3bf5ebbb73f04117629788b","0-84b083193a253c45562221703f7d657a98fe89fb2a993bbdac27a276806d44f0","root.record.ProjectList.Project"
"Proj 3096","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","63bb6e4981a48df4c49b0b50adf18acb8577f756367b5fca735413128fce9464","0-2a65e59264ad127e194ce6dc6bb30c961d2df2f55ff8437d0aed3a3fc6b30986","0-b93e4dcf533b459a905c496bf2e86481c84ab11112fae4d0a9d96412f4dea838","root.record.ProjectList.Project"
"Proj 4506","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","63bb6e4981a48df4c49b0b50adf18acb8577f756367b5fca735413128fce9464","0-4bb07c37abaea0b825f7feb5a31448563397f247c8fba4847c40245a13c6b94c","1-6a0c787d52224581421be6cdc65a0e82ca6acec8c43e6e56b5b18ea09f9d9312","root.record.ProjectList.Project"
"Proj 9999","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","63bb6e4981a48df4c49b0b50adf18acb8577f756367b5fca735413128fce9464","0-d2fb37e9698643b1f50574892f2cedba9f2fcb568ca0fde8416b778f1fa3b269","2-762f720b095a5d123eb942670b2404da67438b0ee90c8ff4dd1838607dc06323","root.record.ProjectList.Project"
"COMBAT SYSTEM INTEGRATION","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","bff4686604391068f93e030c24a26a3efa162953155e3385765ea4a348f92af0","0-e54f7e6df61902fbfd359d587dd71805c53f238306de2f43fd31448356c9f493","0-77403a6d1a400d6d856a1291006604c8c96634c3b4ac68fa92d5dc8442c2a0ba","root.record.ProjectList.Project"
"Proj: 3312 - MTMD - Maritime Theater Missile Defense Forum","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","bff4686604391068f93e030c24a26a3efa162953155e3385765ea4a348f92af0","0-7427588a37e65b4fd04b2d6a6512fd1aa535873f838ab180fe85a7faa0a2f91c","1-f9672c3aa72c5362608047052481ceba9ad9732b9151928be7df559873e377df","root.record.ProjectList.Project"
"Proj: 3312 - MTMD - Maritime Theater Missile Defense Forum Events","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","bff4686604391068f93e030c24a26a3efa162953155e3385765ea4a348f92af0","1-0e81a6906700dc868b4533b018a106eef2003704bb5bd3c65643f9df9bacc083","1-f9672c3aa72c5362608047052481ceba9ad9732b9151928be7df559873e377df","root.record.ProjectList.Project"
"Notes: * Effort began prior to 1st Quarter FY 2015.  ** Effort continues past 4th Quarter FY 2021","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","f17503948b66e5b497a4cefeb82e010964f8d84a0eb3dc0e581030b896b948d5","0-d53d6599d1947a9da2003b766b6b10273468690b27ffd4ce5555f3d2cc41644c","0-951f95dea048137d526f3cab7fbc35538fa8baee9c67d9327f3b1c664edb1371","root.record.ProjectList.Project"
"Proj 3237","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","f17503948b66e5b497a4cefeb82e010964f8d84a0eb3dc0e581030b896b948d5","0-889f04eb18fdb600ab2fb1112e1f8e37ee3a92bd2f65242db15474d0d717f134","1-79fe051dc820515beba78642500dcc2895e52319629af54be3ad612ae99bcdd1","root.record.ProjectList.Project"
"Proj 3129","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","ddfa29e752bd0e7fe10ec2da2873f419120f34ce24a467fc63cb63323a1a8c52","0-b764c650291f00abe0494e84f5e4cc8c4dfe88410bef05f07bb957fdfc4ec8a8","0-7ae511b2e19428bc900cb02ff7ff088b8465c9c4049a37209d1052c8f7391823","root.record.ProjectList.Project"
"Page 2","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","ddfa29e752bd0e7fe10ec2da2873f419120f34ce24a467fc63cb63323a1a8c52","1-2b045a056b205cd6a0a170f7f3a9cc38778f12e9d220de5142db72bb54aa048f","0-7ae511b2e19428bc900cb02ff7ff088b8465c9c4049a37209d1052c8f7391823","root.record.ProjectList.Project"
"Proj 9B88","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","82aad16d494ac151c5c2430461990b1d1c6c4b2d46faaadc7e59303e79e360cb","0-c80d33eb6363e76f659fea6d0631add3df2c8102fe5f19badba6e25530192e14","0-e3a2d5e3aa62b3972e0c9bfdb8cf6e927834d5d1f987a5fc732b13e11ac1387e","root.record.ProjectList.Project"
"Proj 3086","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","4f0490e60680950e319796816c9d1799b500ff77eb54f2c059cf36f346975722","0-3497fbcd4cf76669c43b9b13e92808904577909064134a88c6f5c29aa3fb0453","0-5d1cf9c2c51877e20211feea9736f1b56482ce1bd821b1c6a7399493c3b3b4f3","root.record.ProjectList.Project"
"Proj 0363","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","c1bebc619a78ead297e6661dc25e14f6b7b19261844854f368633f826ec4409c","0-9a336e82f587453a633b7359a06d4bab5651f476b59d21b5bf6d6a6138b717df","0-1d2ac70c4ade860dabf4e219fef48c114f7bcf5ff5e29ea13ba77898d67a0a2e","root.record.ProjectList.Project"
"Proj 0025","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","a95a664c81f41cdaa9ddeb3214f4f035271635b25efdb16ae682fbed74dd6020","0-4c24490053db1e3f01c5875cdcde082f326129037b6932a52c0cb83ba2c88bc9","0-e03cac35b459debf1b9dacc6bdd973fd9ff5ff00f35e97e8ac0b91dca7da8ee2","root.record.ProjectList.Project"
"Highly Integrated Photonics (HIP)","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","fd53a5213b2255a62d66a2ae2edbc57b1dfab7b15e7d859776b16d4a28dc10c1","0-b5f82bea745e24d29e71f8ed1456a5e2594db6109e3f78d165c8987aa02eff08","0-6b38b237ed1f548b009dbea2332c491ef7fcdbf1ee165169588c32cf6d09da96","root.record.ProjectList.Project"
"C-2 System Development","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","fd53a5213b2255a62d66a2ae2edbc57b1dfab7b15e7d859776b16d4a28dc10c1","0-ff8d53d2a72e1205b0e494844abbe63e3cfe036ef6c8d0aea58a281139659818","1-ef0eb3a2a89e8032c984039b5eafed89c91c31d48403c48cd9ceb2c5ab2cd042","root.record.ProjectList.Project"
"Combat Readiness","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","fd53a5213b2255a62d66a2ae2edbc57b1dfab7b15e7d859776b16d4a28dc10c1","1-89e8b6ef4a5452e6fa85223eca9bf89021d43fab795b1a1040364ee4a127cae1","1-ef0eb3a2a89e8032c984039b5eafed89c91c31d48403c48cd9ceb2c5ab2cd042","root.record.ProjectList.Project"
"Proj 9999","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","fd53a5213b2255a62d66a2ae2edbc57b1dfab7b15e7d859776b16d4a28dc10c1","0-b5c70568ab64c86d491762d271f5eb376a20b329621a530ddb90a9576b17a282","2-06e7f40297ee5e03f95f2f64c32cdcf1cce37ef9bebc91ea573103b7e444aa9b","root.record.ProjectList.Project"
"Proj 1964","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","9ed4b1909c8e032505bc5320ac829600a7d30695a1cecb211e877c9c0911b8bf","0-816d161fe43f7b14d6fd4c6c52bc0cf56e8055068cb07ab6aaf496983b8d4880","0-6a2fb789b1b39aca2b807e98bd669a75e73f4efa04d263b4edc34bfb61239117","root.record.ProjectList.Project"
"Proj 2614","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","9ed4b1909c8e032505bc5320ac829600a7d30695a1cecb211e877c9c0911b8bf","0-61d919d316c7acfede772bf028b3dd14481f913facb936913f8a6ce73967afa6","1-acf66223541d592d560fa2fada52fce4093cc964587597a831d40d431f48bd37","root.record.ProjectList.Project"
"Proj 0377","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","2c8fcb763ffbd86a85739104996aba0da11e4bb54a00c14e50402735eb59c2da","0-76df21706cf8c5ca327e2719bc7c9ca0318d2665e9868a4a5b492136678cf551","0-e5929ccb0490db67da5fe1a573247b2f208518af8eea0260cd2648bddf3da7bd","root.record.ProjectList.Project"
"Proj 1317","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","2c8fcb763ffbd86a85739104996aba0da11e4bb54a00c14e50402735eb59c2da","0-1c0e087d2d72eace1e14f62086a7d407d70ffba41110a5a01ff13e78965d5aae","1-367ffcf830237d5ae16d24b22ee680974aaed3cba6e42a9640bfcccf4b52fe6a","root.record.ProjectList.Project"
"Proj 3177","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","2c8fcb763ffbd86a85739104996aba0da11e4bb54a00c14e50402735eb59c2da","0-e137b1eec0c4a2ed8a85d9c848be56a2342fbeeee53062af8bdec1182cdbb19e","2-b3a41b77136dc50e83ea47962e99f5283f89be721e871b9e93ed30b954a05a80","root.record.ProjectList.Project"
"Proj 4023","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","2c8fcb763ffbd86a85739104996aba0da11e4bb54a00c14e50402735eb59c2da","0-0f8397520b9010e967b90aa21100e3a1568465657a399a330a129d9316d50cc3","3-1e8f6324b5086129b886107bd16a1a2f064d77ee0f920a4cb626b25955c900b3","root.record.ProjectList.Project"
"Proj 2039","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","98c6c924993965b98bffec87034dc895af698f79e44461834561e163a99e6029","0-1ac43eab2de4ab18a4b74185b251ab1b5a32d891499abca1955f91a5759154ef","0-0da74d858a528c544b755c2e4c9e82f8afe46dfc550daf6c0aeadd929953ca5a","root.record.ProjectList.Project"
"Proj 0099","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6fe0ca8ec8dae97a53384fad20ad50263077c8ae782d351a74c286278c9077e2","0-57ac1a1db9cc62370738e9384b5de81e796ae36eb6f9c9f44ab54e02c84cf080","0-856286e47652bf4f8ce2f8d6fc25650c649a2e96ab172ed0c7524a431d2431de","root.record.ProjectList.Project"
"Proj 0394","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6fe0ca8ec8dae97a53384fad20ad50263077c8ae782d351a74c286278c9077e2","0-cf9821a688793796b84dc1de3fda2dd3a9966ea4d49d29b91f5ffc8117026b89","1-3f369cabad096241fc41322526a9d95b4f45be0e0acaae6f6490e61600561f2e","root.record.ProjectList.Project"
"SHIPBOARD WASTE MANAGEMENT","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","efa27b9a7ed61f05a568e72dc21627abac65d91befe4451fdfdbbcc585a3be85","0-6048f3b399a259173073eadecf21eb256d2ae253e1c9621dbbb591a5e4c25e16","0-83eb6c5f5d66f12bb8f4b62b3c405fe8ad0cbe9c038b6564dbb51527357f8e3e","root.record.ProjectList.Project"
"Proj 0817","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","efa27b9a7ed61f05a568e72dc21627abac65d91befe4451fdfdbbcc585a3be85","0-76a3401fd539793b16d606a6a773121346987ea73903a9692b969b5093dda961","1-3b226f8fa48f79432381b3690ff279ab33d6e00eebc0a548b7ac42f3f14379d2","root.record.ProjectList.Project"
"MARINE MAMMAL RESEARCH","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","efa27b9a7ed61f05a568e72dc21627abac65d91befe4451fdfdbbcc585a3be85","0-a966f3759273e4c2c798f901ebd9f8c55dc26200a46e6e55e492c0276f330557","2-8ea595709d8249593d450d0dc471aeef474dafff967bffc111e0bd5b7b5a7904","root.record.ProjectList.Project"
"ENERGY CONSERVATION (ADV)","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6251555b9029fba7e7a868c2138c57307230f45babf0edb5cada741f76c8a37d","0-5b19669bea3e6be5436e406b53b25342b5efcc42291768818a8e18bc13422518","0-39e30a354b76cd5fab8e1d02b3303d73aaf163ec50e5aeee6684ebcefa4aaaa9","root.record.ProjectList.Project"
"Mobility Fuels (ADV)","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6251555b9029fba7e7a868c2138c57307230f45babf0edb5cada741f76c8a37d","0-f7d3cb8198c9d2969b970a5f406cbb7aab5a6ba2d234d8637cf9aa48bcae1820","1-d41d6b28467f05e815b4cc76d91c1afd531903d1481cc21316a9219cc745af5f","root.record.ProjectList.Project"
"Renewable Energy","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6251555b9029fba7e7a868c2138c57307230f45babf0edb5cada741f76c8a37d","0-2e255067f998d759999f26c23f151ccbf3b694ed8fca13d8e056f2b032936cca","2-b5a6e09f73380cbb3632b5163dd859bf8b7f0664bc23af5b52d23f4d41882e61","root.record.ProjectList.Project"
"Smart Energy","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6251555b9029fba7e7a868c2138c57307230f45babf0edb5cada741f76c8a37d","1-e72164fce4cee536dfefbd8635b059fe93ddbfce8eeec85f96e02935efbbe143","2-b5a6e09f73380cbb3632b5163dd859bf8b7f0664bc23af5b52d23f4d41882e61","root.record.ProjectList.Project"
"Demonstration/Validation","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6251555b9029fba7e7a868c2138c57307230f45babf0edb5cada741f76c8a37d","2-c4e780fb9839165d61fc5389ff86b7d3595bd25e03f251c98d08047714b457e3","2-b5a6e09f73380cbb3632b5163dd859bf8b7f0664bc23af5b52d23f4d41882e61","root.record.ProjectList.Project"
"Aircraft Energy Conservation","2017-BASE_RDTE-2017-NAVY_BA7-U_RDTE_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_RDTE_MasterJustificationBook_Navy_PB_2017.xml","6251555b9029fba7e7a868c2138c57307230f45babf0edb5cada741f76c8a37d","0-89e2b7ea7a0e4626f5d24d22a95d6e45b78584e131e9f644f348dbab2484dea0","3-7eff053f5191f7c22173eea673565bf202dbb87656966e982b9428ae3bd45d57","root.record.ProjectList.Project"
