EventTitle_val,Schedule_Start_Quarter_val,Schedule_Start_Year_val,Schedule_End_Quarter_val,Schedule_End_Year_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Advanced Concept Ejection Seat (ACES) Qualification Testing","1","2017","2","2018","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","bfcc3559a461233f400a9ce14ae86c996325c26115e5eb8e8baf4d8247d427ac","5-4e69f175b574780b96c0c10676b896f563f5eead574e28900ade0f4bf4eab61e","0-c4fb54a8dc03a6e42f23bf0aae709eb8ea075a47296f6b3d071edc1796966d16","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Next Generation Ejection Seat Pre-Contract Award Activities","2","2018","1","2019","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","bfcc3559a461233f400a9ce14ae86c996325c26115e5eb8e8baf4d8247d427ac","6-92eb67fdedb593b686638d1cd394c49664743dc92a88c662ee40d4d7e266c32b","0-c4fb54a8dc03a6e42f23bf0aae709eb8ea075a47296f6b3d071edc1796966d16","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Next Generation Ejection Seat Contract Award","1","2019","1","2019","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","bfcc3559a461233f400a9ce14ae86c996325c26115e5eb8e8baf4d8247d427ac","7-d3334e836687761e1861a4ad9f8a039723358630c82072163eb80b1df60b5ed7","0-c4fb54a8dc03a6e42f23bf0aae709eb8ea075a47296f6b3d071edc1796966d16","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Next Generation Ejection Seat Qualification Effort","1","2019","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","bfcc3559a461233f400a9ce14ae86c996325c26115e5eb8e8baf4d8247d427ac","8-aa1914cd6df8a5607e544e64e7285f5537abc0334aac6e6392dd5ca45b0cdbdf","0-c4fb54a8dc03a6e42f23bf0aae709eb8ea075a47296f6b3d071edc1796966d16","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Aircrew Performance Aircrew Laser Eye Protection Block 3 Development Award","1","2019","1","2019","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","bfcc3559a461233f400a9ce14ae86c996325c26115e5eb8e8baf4d8247d427ac","9-570ac3df2ea7ab2a1c3642509b6821c7170901079c5724093ca926140c15cc81","0-c4fb54a8dc03a6e42f23bf0aae709eb8ea075a47296f6b3d071edc1796966d16","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Aircrew Performance Next Generation Fixed Wing Helmet Development Award","2","2019","2","2019","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","bfcc3559a461233f400a9ce14ae86c996325c26115e5eb8e8baf4d8247d427ac","10-86ce36084c4f5992191a438506c1d744ed9743c776868b36c6cd920e1bc8b0d7","0-c4fb54a8dc03a6e42f23bf0aae709eb8ea075a47296f6b3d071edc1796966d16","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Continue projects in support of Aircrew Performance","1","2017","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","bfcc3559a461233f400a9ce14ae86c996325c26115e5eb8e8baf4d8247d427ac","11-aee19d8ea8cc3eb48e902b20535191939433a510b701d72db6e13535187430ef","0-c4fb54a8dc03a6e42f23bf0aae709eb8ea075a47296f6b3d071edc1796966d16","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"P5CTS Development","2","2017","4","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","0-c61f4fb75545cfb1d4ab636bb2577d205e713e54513330f85097976b92e03029","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- P5 CTS GPS Denied Capability","2","2019","2","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","1-edc11a8c16d84ead40049899b84d09b7479d2a1622c8281e39048c28d63b494b","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Advanced Radar Threat System-Variant 1(ARTS-V1) EMD Phase","1","2017","4","2022","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","2-05cf73260a78cd2f79acf5e90c87c5c19bd23b375cce6ff45e48194f169ca226","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- Develop First Article (PRA)","1","2017","4","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","3-8d04c4a083a5f8366498fb89783ba636ef180520f6d4df1993e5618d2e2a9bb6","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- Factory Acceptance Test","4","2020","4","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","4-dd9db35db8ad1a21826f53559671881ed7a019c1025f5140b527b92d6f037d31","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- Milestone C","4","2021","4","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","5-8455b3cca20c920ccb94f0df2b5d706cea96843cba7c1ba1726da679d488255d","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Advanced Radar Threat System-Variant 2 (ARTS-V2) EMD Phase","1","2017","4","2022","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","6-9b0dae8a59e50a99e54fe13d87d943800bf905380b1f317c3a578af0f55e64f1","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V2 Contract","3","2017","1","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","7-3e34b2dd93f9b24f9f54c640bcb7b995c64c9ddd6d152d8ca6168dfdb63a0202","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V2 PDR","3","2018","3","2018","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","8-f4ebb3d7fc5bef2e35f11752c4644c8d813f1a5de4e199d45f2d7fdff06f5c8e","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V2 CDR","1","2019","2","2019","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","9-9791d8b7fb150aba31c2f8eb566f36563ffbbc9d145b0ba5fc0785ac03d40547","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V2 DT-E and OT-E","2","2019","4","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","10-cb37450bb0bfb136d398be3ca4e6dcfa190c1afa6ad6a84c9da5314aec02a304","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V2 Milestone C","1","2021","1","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","11-7f20864847c6e2e1f531cd3aa6c6165735108b8b765ee2eba6fd08772aef3a6f","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Advanced Radar Threat System-Variant 3 (ARTS-V3) EMD Phase","1","2018","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","12-fd6837c5808520089a91ab5196217ce0a96447198a9aeaeccfeb27f4e0c0dc70","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"--ARTS-V3 Pre-milestone B Activities","1","2018","4","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","13-6eead26f68d4c3c32c7fed9f2e84ad80e6e11e5b9b2b6a7a505930f78fb08f38","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"--ARTS-V3 RFP Prep","1","2018","4","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","14-b3126eadda6ec935429ffac3e44dd105234a06c7c1e1061fa718681f8d1184f0","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V3 Milestone B","4","2021","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","15-885765cc8d9834505c632a88f77de614cb68e4deb2a8ad0fd90adac58ac15f4a","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V3 EMD contract","4","2021","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","16-79246defaf5492e3c6e24c50273d3ed18535127803442b19c685ddbbd0fa0075","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V3 PDR","4","2021","4","2022","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","17-8a2800a4e63ff61f7731b1ba91dae3c6d3f6e1f6bc5df349dda69775689f19d1","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Advanced Radar Threat System-Variant 4 (ARTS-V4) Pre-milestone B","1","2018","3","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","18-6ab4dcdff1d636e42a19ff5a0005c8e02aaefb1f3438b81a892a0e08b526bcea","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V4 Milestone B","1","2021","1","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","19-db76e0aa40c29465c7d754336bdbfde4177bd0b86b7f7a94f3f65b30a86ab2cb","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"-- ARTS-V4 Development","2","2021","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","20-a74065f358fe79b0210c1099631277b6c21e543b452a8ce57e32b23102cd8d7d","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Digital Threat Relevancy (DTR), Emitter Development","2","2019","4","2022","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","21-e0197e28698b536518e986dec5c7919c51ec4f950d7432635d42f7a4464dfc6d","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Legacy Range Threat Systems LCM, Mini-MUTES mod","2","2019","2","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","22-1554ce00236e33d07bd183dbc62ffc658eab410af1c7f922c8714dab4e38da27","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Live Mission Operations Capability (LMOC)","2","2019","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","fdf4ff01298533f08d39a90825571d409935eb41716e12e154b595b4e9426a01","23-c8313e6a85c9dd4b9b476c80654203546d36bfa6808ea840632fcbc7ff550502","0-b17fbed803474374c4bd7036f88fa5e202297b23670275e03613872ed65de0ef","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Acquisition Milestones: F-35C Initial Operational Capability","4","2018","4","2018","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","0-03e23b2a543d23d32bed40b3e96a092439318ff218ad2ed9d68dd9a875eec510","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation: Test and Evaluation: Block 3F DT&E/Cert","1","2017","2","2018","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","1-69582790eb27aa08224a2ea52c7a63b219bdb55b34b8601c3286c1e5e0a2c7fc","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Test & Evaluation: Test and Evaluation: Initial Operational Test and Evaluation (IOT&E)","2","2018","1","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","2-cc47202a9d224ee0ed5a69f9812a5b078fa6cd44df92dd3e37b2fe09e013af1d","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Defense Acquisition Reviews: System Development Reviews: Interim Program Review (IPR) FY18","1","2019","1","2019","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","3-1a93ed229f3780c5ae1ce88d2a3954823a6da6581d8a5d1d4cca50193287f602","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Defense Acquisition Reviews: System Development Reviews: Interim Program Review (IPR) FY19","1","2020","1","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","4-7efe35dee80933fa65e86918362df992329777d0f6230bf79b128fa5d5866376","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Defense Acquisition Reviews: System Development Reviews: Interim Program Review (IPR) FY20","1","2021","1","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","5-8749de82ba0b7c2e9e0c15bd05d3c89f5f6f9fe8455460584a1bf83d946183eb","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Defense Acquisition Reviews: System Development Reviews: Interim Program Review (IPR) FY21","1","2022","1","2022","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","6-3962c19bf69a436c3a3ec2f97be3abf8d547e8ed4923915d50efb700639ee94c","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Production Lots (Full Funding / Production / Delivery: U.S. Aircraft): LRIP 10 Full Funding / Production / Delivery","2","2019","2","2020","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","7-ecc2ee8e81adae5c8a09e65f29af5bfb13a9df026e8922fa72e55321a5c94ce0","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Production Lots (Full Funding / Production / Delivery: U.S. Aircraft): LRIP 11 Full Funding / Production / Delivery","1","2020","1","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","8-4abecf5a85f92ef5e90ded66341a1ddb65f2c012459758503a3bf3ea9ef74adf","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Production Lots (Full Funding / Production / Delivery: U.S. Aircraft): LRIP 12 Full Funding / Production / Delivery","2","2020","2","2021","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","9-78fd54da41e6d734fed4e81f96fed066abf80fc826a91070a12542b713981bdf","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Production Lots (Full Funding / Production / Delivery: U.S. Aircraft): LRIP 13 Full Funding / Production / Delivery","2","2021","1","2022","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","10-83c3c6446be8d5e98554e6a25f54739b2f788e76799ae3d519717c158dd20606","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Production Lots (Full Funding / Production / Delivery: U.S. Aircraft): LRIP 14 Full Funding / Production / Delivery","2","2022","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","11-25ea760384f0044ff3aa88d209b0b636d2d2656a7df20eb3c8521e858f308e94","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Production Lots (Full Funding / Production / Delivery: U.S. Aircraft): LRIP 15 Full Funding / Production / Delivery","2","2023","4","2023","2019-BASE_RDTE-2019-AIRFORCE_V2-U_RDTE_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2019.xml","ecfeafb187d2faffe9373a3b80b11c9aba5e3b4d711cda3eff9b7a51f4211af7","12-4ab37f59f0cac3bf77058ae0301a15274b56e9d562b93f0df3f101df4f53a789","0-683f6bb5f562db3f6e861eca672e134a5343ff2c7820d530bbb3d5013da35841","root.record.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
