LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","a6764d831d55e88b1fcaed56db23e00a58b6fd7fce072ed85f157971924460fa","0-6870d0d6588f8768023302b926270611fa1ca56e411a1e2b6d4e920a51d5ba1a","0-349ff90baf9785641c88af823471f82a66c847ad74638e9410872a79e44dcc51","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","a6764d831d55e88b1fcaed56db23e00a58b6fd7fce072ed85f157971924460fa","0-2bb111d796f51dec3963e7c57ab4f13480cb3a814de564f4b35f479aca3e0fb5","1-5291c2bebaf9eec39f0cd9c5fb75ef640ca550f8851f0767c8f70e3c71922982","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","a6764d831d55e88b1fcaed56db23e00a58b6fd7fce072ed85f157971924460fa","0-524430b6b5bd39bb2d6bb21ee8645d32e281b04ceb120e7e1fe45571e3279e53","2-ced2f099eac832ceb276c3efb51ee29c42df25e48349fd04d45ab00bdd9ebea0","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","a6764d831d55e88b1fcaed56db23e00a58b6fd7fce072ed85f157971924460fa","0-7b40304f17a28b32c5887e123974c6b1f5a650f1006f5407d378043012e077d4","3-4de0212e2a67219614a25f920434a591b0b9d2bb331c0e341787d30f637182af","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","a6764d831d55e88b1fcaed56db23e00a58b6fd7fce072ed85f157971924460fa","0-ec6fa194b2811e5f0bc10446718b42c91d0d4bda317bb83a04decb5cfe128f30","4-3563acb8e1ecd9e20e4ec2ac0fd3f1b46dd79aeae0234e9d7a26cbca8b83f75c","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","9a69d99222044ba1e60a4babaa52c51a1b3d7aa8ddea8af2ae7bcd9e73b8c78e","0-f86621eaf1510aa27f485ec7d6053b510815b8061ce4021c9d5c469ccd358bdc","0-91ec60475aeebaff04466c6d4de125cc11a473e55514fe436c2518a61e0046ba","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4f7d7b23e942cbb446463590cd80081af05d44b3f64df71bdb6f740b8c0e8f50","0-618b5f94957955abe352ea5cdcf1b3ef5d43f97b249f7ee5f38c6eae7878c7cc","0-fbaa5435fcef5937c401f4cb26d05e3fb2069045edfe506802a9b27f03bc936c","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4f7d7b23e942cbb446463590cd80081af05d44b3f64df71bdb6f740b8c0e8f50","0-c5a17e2031e369ffaa11e6ca66bf79b37759bc634f517481c7f85611ff6a6807","1-0281917663a73642d2324f8f8ffd239487b1e3e7c2fda59827309a1f0636fc9d","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4f7d7b23e942cbb446463590cd80081af05d44b3f64df71bdb6f740b8c0e8f50","0-78100f6cd35c8cf96cec7e800c532c958b10cdcbcac3d76610cd057bd9390081","2-864fff4d7f11fec26285b7669a5b8295c319ed7ec26d47f259b747ee212aa3fa","root.record.ProgramElement.ProjectList.Project"
"N/A.","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","d2aa3b32243af78fb6a32f00e09dd7eddc98d73f0998cff5a64a575743f6446d","0-6d2f2f46f3079d8de403a1959144f5382cf82a6eb7d895951f341c49fea90838","0-1b4359019008af9cf5e368d1914705a06577664d644afc2ab4ac1d01e2788158","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","d2aa3b32243af78fb6a32f00e09dd7eddc98d73f0998cff5a64a575743f6446d","0-36737d2735c07e8c120f07428b04af68b08de7d0cb720252de1068b473eb5a25","1-c3ee979aa161af82c95f11fa5cbfa0a2f01e15db5addace2761f8b6f9d22b37f","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a92e4e77a99c3ec522cb831481e472470883b55280951b3202a6261f47b2b8c","0-4a50af2126d9bf16939da842da623a910ca9d5acc241792251aa1df4c0fa8274","0-4968b9e485a4d04efd440b0903844fbd582cd8a76449f3bbd90510615f3714ca","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a92e4e77a99c3ec522cb831481e472470883b55280951b3202a6261f47b2b8c","0-cf7d72dfa23273b6895c1a46e8b037ae26581e7350e4b56602b2c4ad855119ac","1-812a60720c31569cbd4f39215fc9ad297324dedec1cfdd3da2734c3931617cc0","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a92e4e77a99c3ec522cb831481e472470883b55280951b3202a6261f47b2b8c","0-3a373b900ab4ecbcc1a14241169fb55435a23d66ffc9392accc31ca1d6f1e3df","2-8a30b47c20b0ae2df2c326246ff8ae6b76af36702c9bb10c96704d7592e4bcaa","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","2a92e4e77a99c3ec522cb831481e472470883b55280951b3202a6261f47b2b8c","0-4cef5dbb59a0c0bf79d6803a5547d0f213267a40ccc0fdbe38adf2f055aca021","3-86940f521a567892540f865741576239eae23b9213f08cd0a1da58d4e9582c6c","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","d0d18955e64318b9cc1767ecec771b8f61190c58d006d4f2ab0808a94f616d95","0-5842aebd3af8ee848623375efee4848d2597a0284f2ff1db474231f375fe665e","0-a0fe44aa10ca06a5145a82794a81ddce7695f849a1f19ad96b9866ccb7945f0c","root.record.ProgramElement.ProjectList.Project"
"N/A.","N/A.","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ee78466bc18735b199ebe2c076a20fc524262f500c05ff7f3c9a86e416863f7e","0-d32e2bdbda2d3dcacf8945bda9abadd4e8f821665f002a142e25b9bcfe8afdee","0-5b6a887570b56a560bea2bcd7b07a389c21c13d5ee914b6e20b3de04f0fcb6d8","root.record.ProgramElement.ProjectList.Project"
"N/A.","N/A.","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ee78466bc18735b199ebe2c076a20fc524262f500c05ff7f3c9a86e416863f7e","0-1c31303c634e30555ceb534efddf1990824ea30d67353295b9ca7f2f47d3d9fd","1-184e47f9ddb01935e9c5cc836f6d40a23753d91567612329b1b7159f16c9220f","root.record.ProgramElement.ProjectList.Project"
"N/A.","N/A.","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ee78466bc18735b199ebe2c076a20fc524262f500c05ff7f3c9a86e416863f7e","0-295e25ed47ebbca7bc0ee69371160fce44b9387815b40d685575d81265d663b3","2-37d77aef8d5a6245561499cb2f7bc5c4b81bc659d8233f7e378463ae933bca06","root.record.ProgramElement.ProjectList.Project"
"N/A.","N/A.","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ee78466bc18735b199ebe2c076a20fc524262f500c05ff7f3c9a86e416863f7e","0-9fcd3340b48649e287a731091a8afc7e7b61c43ef6e78998909d466893cb260d","3-b39df452bcca761bcf85b0880c4bfac39add77fcef8bf5cd58a43c2d91a441de","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","7dac994e98ef5aa490b006fb7ce08af1a48853fc6a7d2e7e9e8c61db2edf9f77","0-d98b44981ed46107b70d53c47994d22673fa3bf5c596c3566415ea29cec06a94","0-2bddfb69469950b8be8c75ab3b75b964e3664f15f53e2dfa44ae9cbf1a2466f8","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","7dac994e98ef5aa490b006fb7ce08af1a48853fc6a7d2e7e9e8c61db2edf9f77","0-665a3578b6e136b586732367bc79ad5da94aaf4a09066af7995c32ab01f639b2","1-14b87d3ec7c2cf842a055377e8dbee1490f245784f4819f0209ce8483c0e4eba","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","7dac994e98ef5aa490b006fb7ce08af1a48853fc6a7d2e7e9e8c61db2edf9f77","0-62b9ea01ca101965feafa70619b2197b825b0768ee5d3f6c211209a4ce2b889b","2-502d2fe273d8f88dc97c8da016d916b011d7dccf427396e939a4816392fd63e7","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","e3e53ba4acaae2b9e082a5bfa4fcd0acbe208e34405d9ff489ca68a0d2e7f099","0-c5de9a0b38e4f41d556317d0bb6bc1b7e31631a4de38ddd317b9bce1df8aca04","0-acd548e9c92d8904c5794397958f9e5b98e5c1bb0a417eb693471cbb0bb77b4e","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","e3e53ba4acaae2b9e082a5bfa4fcd0acbe208e34405d9ff489ca68a0d2e7f099","0-3e6e5a411d58821b15526d59ff76bffe523bace57ed8cd9c637824fa8ce7e895","1-8a6fdfd015578391e83df6018fb5215253447de7971de1d8af6509382f94b2c5","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","e3e53ba4acaae2b9e082a5bfa4fcd0acbe208e34405d9ff489ca68a0d2e7f099","0-c6aa54b311eab6f15aadc92e5c43184deb7c0183c1b7e1b1564a6f68621d3beb","2-81769b9bf64b056671494f35947e2e99a6a772e6a40c7b6aafd5a40f825ff47e","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","e3e53ba4acaae2b9e082a5bfa4fcd0acbe208e34405d9ff489ca68a0d2e7f099","0-bb0cebae2cc6f3307078189aa7ffe8490cebc77271c5c3da935267b1d65ee02f","3-53b8364476f7b17a4bd3c736b456e65d3cfad1397eb76751bd104d652d37c46a","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","e3e53ba4acaae2b9e082a5bfa4fcd0acbe208e34405d9ff489ca68a0d2e7f099","0-988b049366cd19bdbdad239c1043d73862381350fee4885d7d338c92a4811be8","4-02e5bb940fe53ab4b75925b4845edc312d8156e742386229408e2ef9ba1dca38","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","41e38de619c262b1e863aab2c499f9808606c12c6dafb0b91526267205d77db4","0-76094b8742adb05f0a50065f91ff8bfb417b656ab27c4f8f5358e4835e82632d","0-b7b9816afb285c606791837d2e7b1737a628ca7e5b3b93cdf0fa1ada213cafa3","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","41e38de619c262b1e863aab2c499f9808606c12c6dafb0b91526267205d77db4","0-8fa17792b111433c043e7e438a4c730206b770c7433d02bf8991fde6b9e23cf5","1-ba6d4b6ed4ee070dc7a84fcbfab2392c9adf2c8bea1f776a394deaff6137c2ac","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","41e38de619c262b1e863aab2c499f9808606c12c6dafb0b91526267205d77db4","0-8df7089fcac098d35710cc4b902bc749f1558005aff0a3531ba4626839c29339","2-42c5808ec63118b4895f7f5b3325f3bfda95971865e6fa2959fab3375206a0bf","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","41e38de619c262b1e863aab2c499f9808606c12c6dafb0b91526267205d77db4","0-5a8e2d18ebc25e5d10d31edf03a36084ef12e2e8ee9b6fd70c33d5467188e1da","3-33eb0ca425c9f3677894fb1f96a0687025b5f988e3b534520549525d37b88951","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","41e38de619c262b1e863aab2c499f9808606c12c6dafb0b91526267205d77db4","0-11fdd52fb9ca4cbe14732dd2f3072b388ffcef93dcdb5f991bf74d0cbf72c4ca","4-83ffa07cbc7d9e0f1269d2ce28b0b8c4aa3d792a0f59a779f06d63225ce387b8","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","41e38de619c262b1e863aab2c499f9808606c12c6dafb0b91526267205d77db4","0-c81d650c4b6dc913cd394c518968292228193340acef2e3ced32fb3d7c83641e","5-e7093c28caa857d82003598d6587e63932bbffe5cd7ed71871caaae53db5e381","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8d9d15a8c36bf4f94eb3217010385688f44c21393f95be05e7e5d966b496828a","0-10c6aa95425df9304f03ef1c8ec36f06c76ee2dbeb9a22f939f8809d0be00b0c","0-10f853394548d0d85be12bcdbe6d5d21f9add60d71d4bc39668b786c058107c0","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8d9d15a8c36bf4f94eb3217010385688f44c21393f95be05e7e5d966b496828a","0-caf62a5495c990759c1cb28712090d514f78c061be1d4d582ddeddf66d2c5c84","1-0dfc8557857576e68aa6c630d0a7d9156c18febdda005712061c93c33057c5cb","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8d9d15a8c36bf4f94eb3217010385688f44c21393f95be05e7e5d966b496828a","0-00ff50f2dfad639d88f47a8252a2fc53b4b549e5de9594d0a0a7f369bb4635a6","2-11e544b5b5898145cb6d934a9c5218e442f156d1679136fd321487b42bd96cba","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8d9d15a8c36bf4f94eb3217010385688f44c21393f95be05e7e5d966b496828a","0-d102bc5261a8152ef916f9dc20c5ec207c0151a3f67eda66892e4432ced1ebc2","3-ca532d8311c79d312cdc940fa720606a1c9d93bd7b7edece8a91903ffc7f6596","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","8d9d15a8c36bf4f94eb3217010385688f44c21393f95be05e7e5d966b496828a","0-b39823b6ed95804a81a603a3d946705721685c7a85fc581e45fcca95238b2254","4-5402518d2fa1dcc90ad54fa4b2116ab934a731e77e2075856424ce1582f4f469","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","bfe00fe680fd763fcb8369c1ee244226cc990d73dea4bef8cc7ccf5d9f4e041d","0-b82ee6e2caa5f566f92e9a6c92a3fb97bb0e2e421ad4cc95a02dfefe501c2c62","0-0dfe441a3de7f7785a1f6f021a7ab0303731e8deaed458eba7aa8d479a3bf53f","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","bfe00fe680fd763fcb8369c1ee244226cc990d73dea4bef8cc7ccf5d9f4e041d","0-84d103835a09677fa3167d084614b46c3faf3ac2e9352d0d8654965b9755e6fd","1-f19629f14172b632a1b7c84a0103603219679aff3d91b7f728675781f435a94c","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","bfe00fe680fd763fcb8369c1ee244226cc990d73dea4bef8cc7ccf5d9f4e041d","0-320201bc8cd1044269097a3d1f92edce1b131f8ce56de05628f7982774d5d39a","2-4a28946d8eaf1544ab1ef405a9b2e6e37acd7f641321183bac635f116fb4598e","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","bfe00fe680fd763fcb8369c1ee244226cc990d73dea4bef8cc7ccf5d9f4e041d","0-6dc65a0f1bb7370e1bfdf9196863389cd9a24bba06c99ef80385e1ac5f0d3cc2","3-43dc14d828f4bd0ca6aa35a09962828a3847ce72644944fd20b56c5e7bcbc61d","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","52c5a9a501665140ca8d9183f1a83b911cd87e84ff0cb97408e8bdb58a6e3d86","0-c826ed40db25c1658250b92697a113cfc6dbeedba67aaa82425e915bf6f5b9fa","0-299f2718374e35792aa8d978eb91daed71cff0963c99946820aec3bc11f47143","root.record.ProgramElement.ProjectList.Project"
"N/A","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","52c5a9a501665140ca8d9183f1a83b911cd87e84ff0cb97408e8bdb58a6e3d86","0-cd6b4eb23d0e1daa0567ecf1f6a4be836770e856e0333ad23485d33aebc13802","1-bc1fc09a34eb6c84ce3e7729a2c7ef17fec40a82e6861a5474926accbe198554","root.record.ProgramElement.ProjectList.Project"
"None","N/A","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","","2013-BASE_RDTE-2013-AIRFORCE_V2-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","3b7428a36b44420bdc96272dccec087256d7e346c102f76f795898e0015979ad","0-388ddf29ee363e5d5dbce7f9e801cd54972d6a6eeb1278c9f59ba2111dc7b0df","0-b10dbadd50d483c06523258ce297a5e26e4947c6b4be4026223b74facf49f853","root.record.ProgramElement.ProjectList.Project"
